Frequency_Hz,Power_dB
64620.9716796875,-137.48496908917286
64697.265625,-137.58174059076742
64773.5595703125,-137.61434584447906
64849.853515625,-137.0174734936996
64926.1474609375,-104.80817789826358
65002.44140625,-97.84793713529538
65078.7353515625,-105.84690597849982
65155.029296875,-137.66832454629375
65231.3232421875,-137.24277893904048
65307.6171875,-137.07663495541465
65383.9111328125,-136.96340130937276
65460.205078125,-136.84756682350488
65536.4990234375,-136.71902920753
65612.79296875,-136.58334226047043
65689.0869140625,-136.47596986120752
65765.380859375,-136.57563595493056
65841.6748046875,-138.13072078106217
65917.96875,-109.70021636928367
65994.2626953125,-100.73097470097397
66070.556640625,-107.23272691840093
66146.8505859375,-134.11880080878066
66223.14453125,-136.3316802611326
66299.4384765625,-136.3513052959212
66375.732421875,-136.1057553746581
66452.0263671875,-135.7988651066558
66528.3203125,-135.4711263168278
66604.6142578125,-135.1500710829421
66680.908203125,-134.92245783406415
66757.2021484375,-135.21537488350967
66833.49609375,-139.90194679987187
66909.7900390625,-110.90296896421597
66986.083984375,-99.89338781023977
67062.3779296875,-104.81730656449048
67138.671875,-128.63535087659034
67214.9658203125,-135.99224711736557
67291.259765625,-136.77622359231293
67367.5537109375,-136.4402785094026
67443.84765625,-135.90086986806045
67520.1416015625,-135.33216726034402
67596.435546875,-134.79334057870972
67672.7294921875,-134.39612359939733
67749.0234375,-134.65982165764518
67825.3173828125,-139.75419122503357
67901.611328125,-112.32101781811309
67977.9052734375,-99.29908996571606
68054.19921875,-102.56665754893064
68130.4931640625,-123.90012132396237
68206.787109375,-135.66642953352473
68283.0810546875,-137.17426841001156
68359.375,-136.8091344805141
68435.6689453125,-136.13917728206954
68511.962890625,-135.42518801442444
68588.2568359375,-134.74507793190685
68664.55078125,-134.2017935521728
68740.8447265625,-134.22958973705394
68817.138671875,-138.275817858644
68893.4326171875,-116.6507737631212
68969.7265625,-101.04524093770989
69046.0205078125,-102.83194368089808
69122.314453125,-120.9429798781542
69198.6083984375,-134.1872274879158
69274.90234375,-136.13289111160088
69351.1962890625,-135.69948361950264
69427.490234375,-134.87272590865237
69503.7841796875,-134.00007047111455
69580.078125,-133.17620705699537
69656.3720703125,-132.51928095828578
69732.666015625,-132.52327758851632
69808.9599609375,-137.29494352837088
69885.25390625,-116.18119406606404
69961.5478515625,-98.05606718476177
70037.841796875,-98.21976875487131
70114.1357421875,-114.33633011390339
70190.4296875,-132.35549549963253
70266.7236328125,-136.31634924825207
70343.017578125,-135.90075179027858
70419.3115234375,-134.79811843653
70495.60546875,-133.62197440450012
70571.8994140625,-132.51992850817018
70648.193359375,-131.60443191171834
70724.4873046875,-131.28741127143934
70800.78125,-134.81367457516794
70877.0751953125,-118.97332357555288
70953.369140625,-97.24877457770151
71029.6630859375,-95.91877655872025
71105.95703125,-109.65211297717886
71182.2509765625,-128.67412817190214
71258.544921875,-132.958005898981
71334.8388671875,-132.22307041802884
71411.1328125,-130.6260156535078
71487.4267578125,-129.02383010601557
71563.720703125,-127.59397615858894
71640.0146484375,-126.54645174758392
71716.30859375,-126.83687640384805
71792.6025390625,-148.55583008235163
71868.896484375,-107.11729346323766
71945.1904296875,-83.32378288023781
72021.484375,-80.16869991227031
72097.7783203125,-92.56400137044345
72174.072265625,-125.50039910375902
72250.3662109375,-125.06628719551185
72326.66015625,-123.4271793843103
72402.9541015625,-123.79204314027075
72479.248046875,-124.50252971275924
72555.5419921875,-125.25346034403273
72631.8359375,-125.9766248978738
72708.1298828125,-126.72328347996955
72784.423828125,-127.9464760031295
72860.7177734375,-136.7815815593215
72937.01171875,-102.7477118477478
73013.3056640625,-98.61622111287656
73089.599609375,-108.15005756021046
73165.8935546875,-129.42989791328804
73242.1875,-133.20913903941604
73318.4814453125,-134.25267793128785
73394.775390625,-134.7580791001169
73471.0693359375,-135.13491198150737
73547.36328125,-135.47698435449425
73623.6572265625,-135.8079916447651
73699.951171875,-136.12999757175695
73776.2451171875,-136.418989027098
73852.5390625,-136.4196999382021
73928.8330078125,-121.43943558289976
74005.126953125,-114.28079529627485
74081.4208984375,-123.74735514882181
74157.71484375,-138.08082791511046
74234.0087890625,-138.0689568708703
74310.302734375,-138.29114460867257
74386.5966796875,-138.54048208931357
74462.890625,-138.786737775422
74539.1845703125,-139.02255404497063
74615.478515625,-139.24558828912478
74691.7724609375,-139.4574206997272
74768.06640625,-139.67676710585724
74844.3603515625,-140.01732853044064
74920.654296875,-115.51339817019034
74996.9482421875,-107.30977471403105
75073.2421875,-114.24513085782527
75149.5361328125,-140.0568551993241
75225.830078125,-140.66199799398407
75302.1240234375,-140.78567851713854
75378.41796875,-140.82030250781906
75454.7119140625,-140.80050383078012
75531.005859375,-140.7351408804589
75607.2998046875,-140.64704794962157
75683.59375,-140.6411914274329
75759.8876953125,-141.27277847247467
75836.181640625,-147.15964663019534
75912.4755859375,-112.39230873645134
75988.76953125,-102.24339014476067
76065.0634765625,-107.5626129527245
76141.357421875,-134.60225039008532
76217.6513671875,-144.52869564471888
76293.9453125,-146.4946319086456
76370.2392578125,-146.38813714167523
76446.533203125,-145.75798730471286
76522.8271484375,-144.9897678329227
76599.12109375,-144.2239437136426
76675.4150390625,-143.66044419047114
76751.708984375,-144.16923529652803
76828.0029296875,-148.7836543931132
76904.296875,-115.61099590472553
76980.5908203125,-103.57314315680955
77056.884765625,-107.23206277260425
77133.1787109375,-130.78044556727508
77209.47265625,-146.94851041956372
77285.7666015625,-151.3166376141519
77362.060546875,-150.61027377265583
77438.3544921875,-148.5588128163212
77514.6484375,-146.45392763318168
77590.9423828125,-144.65380711630917
77667.236328125,-143.45344976984723
77743.5302734375,-144.31230139791643
77819.82421875,-144.02910395112573
77896.1181640625,-113.71312618422151
77972.412109375,-99.72375125499418
78048.7060546875,-101.71956802586925
78125,-122.62064515508325
78201.2939453125,-151.4848184686015
78277.587890625,-146.93555416656955
78353.8818359375,-147.65495637398067
78430.17578125,-151.09203688737293
78506.4697265625,-157.3758942162672
78582.763671875,-159.36812868378576
78659.0576171875,-153.59327170572595
78735.3515625,-155.1287840730399
78811.6455078125,-140.52561345271147
78887.939453125,-115.52963372423143
78964.2333984375,-99.47180924523954
79040.52734375,-99.83401923056564
79116.8212890625,-118.14879543942332
79193.115234375,-152.6122539214016
79269.4091796875,-138.5655192598438
79345.703125,-138.2678870008545
79421.9970703125,-139.05713293555482
79498.291015625,-140.11089702247665
79574.5849609375,-141.23619416308563
79650.87890625,-142.32664486732907
79727.1728515625,-143.1798652931204
79803.466796875,-141.3879058615369
79879.7607421875,-124.28177988913666
79956.0546875,-105.96763203934987
80032.3486328125,-104.73757824588702
80108.642578125,-120.47840910896437
80184.9365234375,-148.205783119743
80261.23046875,-142.54280802106524
80337.5244140625,-142.79489765991303
80413.818359375,-144.2064163598647
80490.1123046875,-146.21165494003654
80566.40625,-148.77818802921266
80642.7001953125,-151.58095889521346
80718.994140625,-152.32927143297366
80795.2880859375,-142.0768011624446
80871.58203125,-122.15551200410651
80947.8759765625,-100.60311374514428
81024.169921875,-97.84845521490128
81100.4638671875,-111.18661288537106
81176.7578125,-160.34805046109557
81253.0517578125,-137.4312291450282
81329.345703125,-136.81832957631136
81405.6396484375,-137.4507201518787
81481.93359375,-138.39970028209837
81558.2275390625,-139.48401148449958
81634.521484375,-140.57324238486385
81710.8154296875,-141.0939701417123
81787.109375,-138.42757616710367
81863.4033203125,-126.14607736220805
81939.697265625,-101.8541043297126
82015.9912109375,-97.43888449516837
82092.28515625,-108.80472050957235
82168.5791015625,-149.767037198097
82244.873046875,-135.78555965556356
82321.1669921875,-135.22132144007446
82397.4609375,-135.54066718713034
82473.7548828125,-136.0344699243398
82550.048828125,-136.5614541523742
82626.3427734375,-137.06133076759338
82702.63671875,-137.38461551423836
82778.9306640625,-136.78425542615622
82855.224609375,-131.11174101233814
82931.5185546875,-103.7236820711275
83007.8125,-97.62326144727764
83084.1064453125,-107.10320201933752
83160.400390625,-141.52549434068038
83236.6943359375,-135.67349431463828
83312.98828125,-135.26264475819542
83389.2822265625,-135.35569730781765
83465.576171875,-135.5261212786296
83541.8701171875,-135.69139858873297
83618.1640625,-135.83342800394607
83694.4580078125,-135.95334735218538
83770.751953125,-136.07675313515156
83847.0458984375,-136.4194736265115
83923.33984375,-105.25972454704998
83999.6337890625,-97.4440539442424
84075.927734375,-105.10415492133922
84152.2216796875,-135.99229748819747
84228.515625,-136.2240443675
84304.8095703125,-136.17225170536062
84381.103515625,-136.05578652340182
84457.3974609375,-135.9004689939397
84533.69140625,-135.7148642734377
84609.9853515625,-135.52222749093085
84686.279296875,-135.4228682345398
84762.5732421875,-135.93918246012507
84838.8671875,-142.1060283357929
84915.1611328125,-105.44964763544193
84991.455078125,-95.92437303116097
85067.7490234375,-101.78574874969179
85144.04296875,-130.23733800078844
85220.3369140625,-137.8374851515491
85296.630859375,-138.9140366546042
85372.9248046875,-138.64149473535667
85449.21875,-138.07902430791984
85525.5126953125,-137.45419602241907
85601.806640625,-136.8532578207586
85678.1005859375,-136.4465965539566
85754.39453125,-137.04475930737203
85830.6884765625,-140.70316404857965
85906.982421875,-107.48919719783275
85983.2763671875,-96.14361365522342
86059.5703125,-100.30524929157416
86135.8642578125,-125.38124699580557
86212.158203125,-140.0122108989264
86288.4521484375,-142.3629128692178
86364.74609375,-142.35195125853568
86441.0400390625,-141.71154860471358
86517.333984375,-140.73685361955864
86593.6279296875,-139.68025369389184
86669.921875,-138.88235204006403
86746.2158203125,-139.48175439083127
86822.509765625,-137.26029568228506
86898.8037109375,-108.97383291339298
86975.09765625,-95.75174641228926
87051.3916015625,-98.23867044008979
87127.685546875,-120.42042472416799
87203.9794921875,-142.24859673509937
87280.2734375,-139.29355010532055
87356.5673828125,-139.6284760318004
87432.861328125,-140.9306750637071
87509.1552734375,-142.51415767597797
87585.44921875,-144.0031252765987
87661.7431640625,-144.75764895633148
87738.037109375,-143.79688673294737
87814.3310546875,-135.48102035668765
87890.625,-113.61432443079454
87966.9189453125,-98.57119610570706
88043.212890625,-99.37269130851723
88119.5068359375,-118.99275633609308
88195.80078125,-139.49664768490692
88272.0947265625,-134.8994192318146
88348.388671875,-134.822874611518
88424.6826171875,-135.3795727321611
88500.9765625,-136.0364026952435
88577.2705078125,-136.6412878847266
88653.564453125,-137.1094273671938
88729.8583984375,-137.34374548870784
88806.15234375,-134.78853129018918
88882.4462890625,-116.45024003980745
88958.740234375,-98.96667055894653
89035.0341796875,-98.23797168901997
89111.328125,-114.89385257805705
89187.6220703125,-138.43764102902333
89263.916015625,-133.80462567963005
89340.2099609375,-133.62266240577225
89416.50390625,-134.15282429361028
89492.7978515625,-134.85732664389266
89569.091796875,-135.6133127387786
89645.3857421875,-136.326490581591
89721.6796875,-136.62531065704852
89797.9736328125,-134.26573983743157
89874.267578125,-120.60384991067795
89950.5615234375,-101.1257137448456
90026.85546875,-98.72298469825593
90103.1494140625,-113.23497809161134
90179.443359375,-138.13514529205412
90255.7373046875,-132.6144929850889
90332.03125,-132.348714210308
90408.3251953125,-132.72661620087493
90484.619140625,-133.25660863998388
90560.9130859375,-133.82881434304807
90637.20703125,-134.35337818023822
90713.5009765625,-134.48900861674434
90789.794921875,-132.5384231911892
90866.0888671875,-121.78450387326905
90942.3828125,-99.52882700130863
91018.6767578125,-95.53955115154474
91094.970703125,-107.79285409638972
91171.2646484375,-136.459222423577
91247.55859375,-130.17139572887123
91323.8525390625,-129.72118707981812
91400.146484375,-129.87365779548924
91476.4404296875,-130.1333452236297
91552.734375,-130.39942814296583
91629.0283203125,-130.63474082099572
91705.322265625,-130.7654193443581
91781.6162109375,-130.40022785791547
91857.91015625,-126.18042950796756
91934.2041015625,-102.01409020676975
92010.498046875,-96.37263432209755
92086.7919921875,-106.61239097186157
92163.0859375,-131.92791887688873
92239.3798828125,-129.51418989857058
92315.673828125,-129.23887367579516
92391.9677734375,-129.2512614945582
92468.26171875,-129.30755647449524
92544.5556640625,-129.35940135744292
92620.849609375,-129.3943208722364
92697.1435546875,-129.40006537186986
92773.4375,-129.31785698418852
92849.7314453125,-128.59429701313493
92926.025390625,-101.4262508371805
93002.3193359375,-94.23296276698551
93078.61328125,-102.42991865119672
93154.9072265625,-129.42373741823891
93231.201171875,-128.7789793236543
93307.4951171875,-128.6240426495115
93383.7890625,-128.5294748478195
93460.0830078125,-128.43817508245544
93536.376953125,-128.33935218660915
93612.6708984375,-128.23249796163853
93688.96484375,-128.1259025675489
93765.2587890625,-128.06021719100133
93841.552734375,-128.11968079228873
93917.8466796875,-104.01113397983744
93994.140625,-95.23352423866443
94070.4345703125,-101.5361849126503
94146.728515625,-126.80301758707168
94223.0224609375,-127.40864364733727
94299.31640625,-127.30596644438135
94375.6103515625,-127.15972281447385
94451.904296875,-127.00188184125066
94528.1982421875,-126.83608426032883
94604.4921875,-126.6563802467514
94680.7861328125,-126.43475327760714
94757.080078125,-126.03324941039027
94833.3740234375,-124.20011364395981
94909.66796875,-104.23833005387004
94985.9619140625,-94.27419048697585
95062.255859375,-98.49811988631913
95138.5498046875,-125.18828187317135
95214.84375,-123.80454024378012
95291.1376953125,-123.21191718798573
95367.431640625,-122.93372490837315
95443.7255859375,-122.69356744027598
95520.01953125,-122.43733566091136
95596.3134765625,-122.13982936915212
95672.607421875,-121.74345747977429
95748.9013671875,-121.0041290844419
95825.1953125,-118.41170617527692
95901.4892578125,-102.13269747645995
95977.783203125,-90.90665652698885
96054.0771484375,-93.2344964934142
96130.37109375,-120.3881077629025
96206.6650390625,-116.46821603805995
96282.958984375,-115.22289267198359
96359.2529296875,-114.4764088505851
96435.546875,-113.75094218896079
